[2020-11-18 04:02:11]	select * from _tbl_store_types where IsActive='1'
[2020-11-18 09:58:48]	select * from `_tblPlacements` where `ParentCode`='WTJAY00070'
[2020-11-18 09:58:48]	select * from `_tblPlacements` where `ParentCode`='WTBHA00072'
[2020-11-18 09:58:48]	select (sum(Credits)-sum(Debits)) as bal from  _tbl_wallet_earnings where MemberID='252'
[2020-11-18 09:58:48]	select * from _tbl_Members where MemberID='252'
[2020-11-18 09:58:48]	select * from _tbl_member_bank_details where Date(`RequestedOn`)>=Date('2020-11-18') and Date(`RequestedOn`)<=Date('2020-11-18') and MemberID='252' and `IsApproved`='0'  and `IsRejected`='0' order by RequestID Desc
[2020-11-18 09:58:48]	SQLSTATE[42S22]: Column not found: 1054 Unknown column 'RequestedOn' in 'where clause'
[2020-11-18 09:58:48]	select * from _tbl_store_feedback where MemberCode='WTDAR00069'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKAR00058'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTVIN00073'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTSHI00076'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTKAR00058'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTVIN00075'
[2020-11-18 09:58:51]	select (sum(Credits)-sum(Debits)) as bal from  _tbl_wallet_earnings where MemberID='241'
[2020-11-18 09:58:51]	select * from _tbl_Members where MemberID='241'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKAR00058'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where Position='L' and `ParentCode`='WTVIN00073'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where Position='L' and `ParentCode`='WTSHI00076'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTKAR00058'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where Position='R' and `ParentCode`='WTVIN00075'
[2020-11-18 09:58:51]	select * from `_tbl_Members` where `MemberCode`='WTKAR00058'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKAR00058'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTVIN00073'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTSHI00076'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTKAR00058'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTVIN00075'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where MemberCode='WTKAR00058'
[2020-11-18 09:58:51]	select (sum(DebitLeft)) as DebitLeft, (sum(DebitRight)) as DebitRight from _tbl_payoutsummary where MemberCode='WTKAR00058'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where   MemberID='241'  Order by `PayoutID` Desc
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTKAR00058' and Position='L'
[2020-11-18 09:58:51]	select * from `_tbl_Members` where `MemberCode`='WTVIN00073'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTVIN00073'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTSHI00076'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTVIN00073'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where MemberCode='WTVIN00073'
[2020-11-18 09:58:51]	select (sum(DebitLeft)) as DebitLeft, (sum(DebitRight)) as DebitRight from _tbl_payoutsummary where MemberCode='WTVIN00073'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where   MemberID='256'  Order by `PayoutID` Desc
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTKAR00058' and Position='R'
[2020-11-18 09:58:51]	select * from `_tbl_Members` where `MemberCode`='WTVIN00075'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTVIN00075'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTVIN00075'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where MemberCode='WTVIN00075'
[2020-11-18 09:58:51]	select (sum(DebitLeft)) as DebitLeft, (sum(DebitRight)) as DebitRight from _tbl_payoutsummary where MemberCode='WTVIN00075'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where   MemberID='258'  Order by `PayoutID` Desc
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTVIN00073' and Position='L'
[2020-11-18 09:58:51]	select * from `_tbl_Members` where `MemberCode`='WTSHI00076'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSHI00076'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSHI00076'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where MemberCode='WTSHI00076'
[2020-11-18 09:58:51]	select (sum(DebitLeft)) as DebitLeft, (sum(DebitRight)) as DebitRight from _tbl_payoutsummary where MemberCode='WTSHI00076'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where   MemberID='259'  Order by `PayoutID` Desc
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTVIN00073' and Position='R'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTVIN00075' and Position='L'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTVIN00075' and Position='R'
[2020-11-18 09:58:51]	select * from _tbl_store_feedback where MemberCode='WTKAR00058'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTDAR00069'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTHAL00071'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTDAR00069'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTJAY00070'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTBHA00072'
[2020-11-18 09:58:51]	select (sum(Credits)-sum(Debits)) as bal from  _tbl_wallet_earnings where MemberID='252'
[2020-11-18 09:58:51]	select * from _tbl_Members where MemberID='252'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTDAR00069'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where Position='L' and `ParentCode`='WTHAL00071'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTDAR00069'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where Position='R' and `ParentCode`='WTJAY00070'
[2020-11-18 09:58:51]	select * from `_tbl_Members` where `MemberCode`='WTDAR00069'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTDAR00069'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTHAL00071'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTDAR00069'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTJAY00070'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTBHA00072'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where MemberCode='WTDAR00069'
[2020-11-18 09:58:51]	select (sum(DebitLeft)) as DebitLeft, (sum(DebitRight)) as DebitRight from _tbl_payoutsummary where MemberCode='WTDAR00069'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where   MemberID='252'  Order by `PayoutID` Desc
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTDAR00069' and Position='L'
[2020-11-18 09:58:51]	select * from `_tbl_Members` where `MemberCode`='WTHAL00071'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTHAL00071'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTHAL00071'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where MemberCode='WTHAL00071'
[2020-11-18 09:58:51]	select (sum(DebitLeft)) as DebitLeft, (sum(DebitRight)) as DebitRight from _tbl_payoutsummary where MemberCode='WTHAL00071'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where   MemberID='254'  Order by `PayoutID` Desc
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTDAR00069' and Position='R'
[2020-11-18 09:58:51]	select * from `_tbl_Members` where `MemberCode`='WTJAY00070'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTJAY00070'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTBHA00072'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTJAY00070'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where MemberCode='WTJAY00070'
[2020-11-18 09:58:51]	select (sum(DebitLeft)) as DebitLeft, (sum(DebitRight)) as DebitRight from _tbl_payoutsummary where MemberCode='WTJAY00070'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where   MemberID='253'  Order by `PayoutID` Desc
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTHAL00071' and Position='L'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTHAL00071' and Position='R'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTJAY00070' and Position='L'
[2020-11-18 09:58:51]	select * from `_tbl_Members` where `MemberCode`='WTBHA00072'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTBHA00072'
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTBHA00072'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where MemberCode='WTBHA00072'
[2020-11-18 09:58:51]	select (sum(DebitLeft)) as DebitLeft, (sum(DebitRight)) as DebitRight from _tbl_payoutsummary where MemberCode='WTBHA00072'
[2020-11-18 09:58:51]	select * from _tbl_payoutsummary where   MemberID='255'  Order by `PayoutID` Desc
[2020-11-18 09:58:51]	select * from `_tblPlacements` where `ParentCode`='WTJAY00070' and Position='R'
[2020-11-18 09:58:51]	select * from _tbl_store_feedback where MemberCode='WTDAR00069'
[2020-11-18 10:00:10]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKAR00058'
[2020-11-18 10:00:10]	select * from `_tblPlacements` where `ParentCode`='WTVIN00073'
[2020-11-18 10:00:10]	select * from `_tblPlacements` where `ParentCode`='WTSHI00076'
[2020-11-18 10:00:10]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTKAR00058'
[2020-11-18 10:00:10]	select * from `_tblPlacements` where `ParentCode`='WTVIN00075'
[2020-11-18 10:00:10]	select (sum(Credits)-sum(Debits)) as bal from  _tbl_wallet_earnings where MemberID='241'
[2020-11-18 10:00:10]	select * from _tbl_Members where MemberID='241'
[2020-11-18 10:00:10]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKAR00058'
[2020-11-18 10:00:10]	select * from `_tblPlacements` where `ParentCode`='WTVIN00073'
[2020-11-18 10:00:10]	select * from `_tblPlacements` where `ParentCode`='WTSHI00076'
[2020-11-18 10:00:10]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTKAR00058'
[2020-11-18 10:00:10]	select * from `_tblPlacements` where `ParentCode`='WTVIN00075'
[2020-11-18 10:00:10]	select * from _tbl_payoutsummary where MemberCode='WTKAR00058'
[2020-11-18 10:00:10]	select (sum(DebitLeft)) as DebitLeft, (sum(DebitRight)) as DebitRight from _tbl_payoutsummary where MemberCode='WTKAR00058'
[2020-11-18 10:00:10]	select * from _tbl_Members where MemberID='241'
[2020-11-18 10:00:10]	SELECT * FROM _tbl_Members_Packages where Date('2020-11-18')<=Date(BooserExpireOn) and MemberPackageID=''
[2020-11-18 10:00:10]	SQLSTATE[42S02]: Base table or view not found: 1146 Table 'wintoget_database._tbl_Members_Packages' doesn't exist
[2020-11-18 10:00:10]	SELECT * FROM _tbl_Members_Packages where   MemberPackageID=''
[2020-11-18 10:00:10]	SQLSTATE[42S02]: Base table or view not found: 1146 Table 'wintoget_database._tbl_Members_Packages' doesn't exist
[2020-11-18 10:00:10]	SELECT * FROM _tbl_Members where MemberID='241'
[2020-11-18 10:00:10]	select * from _tbl_Members where MemberCode='WTKAR00058'
[2020-11-18 10:00:10]	update `_tbl_Members` set `IsPayoutEligible`='1'  where `MemberCode`='WTKAR00058'
[2020-11-18 10:00:10]	select * from _tbl_Members_Package_Elegible where MemberID='241'
[2020-11-18 10:00:10]	SELECT * FROM _tbl_Members 
                               LEFT JOIN _tbl_Settings_Packages 
                               ON _tbl_Members.CurrentPackageID=_tbl_Settings_Packages.PackageID where 
                               `_tbl_Members`.`MemberCode` in (SELECT `ChildCode` FROM  `_tblPlacements` WHERE `PlacedByCode`='WTKAR00058'  ORDER BY `PlacementID` DESC) 
                                order by `_tbl_Members`.`MemberID` Desc 
[2020-11-18 10:00:10]	select * from _tbl_store_feedback where MemberCode='WTKAR00058'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKAR00058'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `ParentCode`='WTVIN00073'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `ParentCode`='WTSHI00076'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTKAR00058'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `ParentCode`='WTVIN00075'
[2020-11-18 10:00:23]	select (sum(Credits)-sum(Debits)) as bal from  _tbl_wallet_earnings where MemberID='241'
[2020-11-18 10:00:23]	select * from _tbl_Members where MemberID='241'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKAR00058'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where Position='L' and `ParentCode`='WTVIN00073'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where Position='L' and `ParentCode`='WTSHI00076'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTKAR00058'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where Position='R' and `ParentCode`='WTVIN00075'
[2020-11-18 10:00:23]	select * from `_tbl_Members` where `MemberCode`='WTKAR00058'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKAR00058'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `ParentCode`='WTVIN00073'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `ParentCode`='WTSHI00076'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTKAR00058'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `ParentCode`='WTVIN00075'
[2020-11-18 10:00:23]	select * from _tbl_payoutsummary where MemberCode='WTKAR00058'
[2020-11-18 10:00:23]	select (sum(DebitLeft)) as DebitLeft, (sum(DebitRight)) as DebitRight from _tbl_payoutsummary where MemberCode='WTKAR00058'
[2020-11-18 10:00:23]	select * from _tbl_payoutsummary where   MemberID='241'  Order by `PayoutID` Desc
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `ParentCode`='WTKAR00058' and Position='L'
[2020-11-18 10:00:23]	select * from `_tbl_Members` where `MemberCode`='WTVIN00073'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTVIN00073'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `ParentCode`='WTSHI00076'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTVIN00073'
[2020-11-18 10:00:23]	select * from _tbl_payoutsummary where MemberCode='WTVIN00073'
[2020-11-18 10:00:23]	select (sum(DebitLeft)) as DebitLeft, (sum(DebitRight)) as DebitRight from _tbl_payoutsummary where MemberCode='WTVIN00073'
[2020-11-18 10:00:23]	select * from _tbl_payoutsummary where   MemberID='256'  Order by `PayoutID` Desc
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `ParentCode`='WTKAR00058' and Position='R'
[2020-11-18 10:00:23]	select * from `_tbl_Members` where `MemberCode`='WTVIN00075'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTVIN00075'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTVIN00075'
[2020-11-18 10:00:23]	select * from _tbl_payoutsummary where MemberCode='WTVIN00075'
[2020-11-18 10:00:23]	select (sum(DebitLeft)) as DebitLeft, (sum(DebitRight)) as DebitRight from _tbl_payoutsummary where MemberCode='WTVIN00075'
[2020-11-18 10:00:23]	select * from _tbl_payoutsummary where   MemberID='258'  Order by `PayoutID` Desc
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `ParentCode`='WTVIN00073' and Position='L'
[2020-11-18 10:00:23]	select * from `_tbl_Members` where `MemberCode`='WTSHI00076'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSHI00076'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSHI00076'
[2020-11-18 10:00:23]	select * from _tbl_payoutsummary where MemberCode='WTSHI00076'
[2020-11-18 10:00:23]	select (sum(DebitLeft)) as DebitLeft, (sum(DebitRight)) as DebitRight from _tbl_payoutsummary where MemberCode='WTSHI00076'
[2020-11-18 10:00:23]	select * from _tbl_payoutsummary where   MemberID='259'  Order by `PayoutID` Desc
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `ParentCode`='WTVIN00073' and Position='R'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `ParentCode`='WTVIN00075' and Position='L'
[2020-11-18 10:00:23]	select * from `_tblPlacements` where `ParentCode`='WTVIN00075' and Position='R'
[2020-11-18 10:00:23]	select * from _tbl_store_feedback where MemberCode='WTKAR00058'
[2020-11-18 10:00:43]	select * from `_tbl_admin` where  `AdminEmail`='stephen@wintogether2.com'
[2020-11-18 10:00:43]	insert into `_tbl_admin_login_logs` (`AdminID`,`LoginOn`,`username`,`userpassword`,`IsSuccess`) values ('2','2020-11-18 10:00:43','stephen@wintogether2.com','password','1')
[2020-11-18 10:00:43]	select * from _tbl_Settings_Params where ParamCode='AdminLoginEmailOTPRequired'
[2020-11-18 10:00:43]	select * from _tbl_Settings_Params where ParamCode='AdminLoginMobileOTPRequired'
[2020-11-18 10:00:43]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`=''
